Ticker,industry,sector,averageVolume,averageVolume10days,marketCap
ELYS,Gambling,Consumer Cyclical,88175,74910,15350463
RCON,Oil & Gas Equipment & Services,Energy,207672,125750,15338963
CMMB,Biotechnology,Healthcare,181885,1001080,15248724
ELSE,Scientific & Technical Instruments,Technology,1824,1060,15220409
GOVX,Biotechnology,Healthcare,346806,227390,15178626
MCVT,Credit Services,Financial Services,6877,10680,15153887
ACOR,Drug Manufacturers—Specialty & Generic,Healthcare,56370,10420,15150156
SGBX,Metal Fabrication,Industrials,42913,24760,14860981
ICLK,Advertising Agencies,Communication Services,17708,21610,14993632
ONVO,Biotechnology,Healthcare,22614,19070,14989095
VVOS,Medical Devices,Healthcare,159880,132740,14961408
SLGG,Internet Content & Information,Communication Services,883270,548710,14932844
PEV,Auto Manufacturers,Consumer Cyclical,77693,36270,14927751
ALBT,Real Estate Services,Real Estate,37129,12500,14846985
VTGN,Biotechnology,Healthcare,215763,334240,14768018
ATIF,Capital Markets,Financial Services,3401,1550,15692743
WAVE,Utilities—Renewable,Utilities,193990,1150170,14650311
PYPD,Biotechnology,Healthcare,93352,48130,14607060
OTRK,Health Information Services,Healthcare,134832,352510,14601908
NISN,Credit Services,Financial Services,22437,23890,14580821
TSRI,Software—Application,Technology,5014,5190,14435361
NOGN,Software—Application,Technology,974296,157950,14309454
BFRI,Drug Manufacturers—Specialty & Generic,Healthcare,237422,827780,14417461
ITRM,Biotechnology,Healthcare,54526,30730,14278880
JXJT,Apparel Manufacturing,Consumer Cyclical,53448,36210,14369760
MCLD,Software—Application,Technology,672934,90390,14312938
OLB,Software—Application,Technology,519832,342520,14300261
SONN,Biotechnology,Healthcare,4590893,3229970,14288923
GRNQ,Consulting Services,Industrials,166437,746700,14176458
GYRO,Real Estate Services,Real Estate,683,910,14159594
BPTH,Biotechnology,Healthcare,32095,72850,14169085
NXGL,Medical Instruments & Supplies,Healthcare,75060,74320,14113671
UGRO,Farm & Heavy Construction Machinery,Industrials,112465,47750,14110794
STKH,Packaged Foods,Consumer Defensive,220540,345080,14109822
KINS,Insurance—Property & Casualty,Financial Services,14327,10140,14096385
ENG,Engineering & Construction,Industrials,309398,187420,14087074
FNCH,Biotechnology,Healthcare,36489,25760,14074360
ACGN,Biotechnology,Healthcare,308088,8690,13983010
PIRS,Biotechnology,Healthcare,1477895,4744390,13976055
PEGY,Solar,Technology,87037,29850,13928376
ISIG,Advertising Agencies,Communication Services,7595,2530,13320660
KWE,Aerospace & Defense,Industrials,101136,32870,13816359
SOPA,Software—Application,Technology,97226,104210,13804035
VISL,Communication Equipment,Technology,23907,7320,13726176
AIMD,Medical Devices,Healthcare,9003,11870,13629817
NOVN,Biotechnology,Healthcare,304985,946440,13562256
GRI,Biotechnology,Healthcare,32432,16480,12960138
IMCC,Drug Manufacturers—Specialty & Generic,Healthcare,59981,33950,13408016
CLWT,Pollution & Treatment Controls,Industrials,43327,6240,13361880
AEZS,Biotechnology,Healthcare,12355,5910,13310305
VYNE,Biotechnology,Healthcare,747177,9130,13248685
CBIO,Biotechnology,Healthcare,517150,2178060,13215930
DOMH,Biotechnology,Healthcare,14418,7000,13180704
ADD,Entertainment,Communication Services,64909,34340,13177477
LABP,Biotechnology,Healthcare,20906,12310,13090727
YTEN,Agricultural Inputs,Basic Materials,30352,43920,13062532
REUN,Biotechnology,Healthcare,430909,66970,13123530
PCSA,Biotechnology,Healthcare,126811,124430,12996789
VRME,Security & Protection Services,Industrials,24547,15060,12962010
LFLY,Pharmaceutical Retailers,Healthcare,303798,902380,12898072
TLIS,Medical Devices,Healthcare,124188,69380,12894240
VRPX,Biotechnology,Healthcare,30868,73550,12885730
CREG,Utilities—Renewable,Utilities,36311,21190,12772336
DRUG,Biotechnology,Healthcare,747642,141360,12572648
SBFM,Drug Manufacturers—Specialty & Generic,Healthcare,1409954,93280,12491670
TOMZ,Pollution & Treatment Controls,Industrials,87008,19000,12487137
OCG,Internet Retail,Consumer Cyclical,29349,7460,12466617
BLIN,Software—Infrastructure,Technology,34473,37670,12396945
BOF,Packaged Foods,Consumer Defensive,1035236,1043300,12681440
FREQ,Biotechnology,Healthcare,157565,154570,12370191
ISPC,Diagnostics & Research,Healthcare,35027,14140,12299808
IMNN,Biotechnology,Healthcare,34422,21330,12280950
BAOS,Advertising Agencies,Communication Services,521752,335390,12275920
QH,Software—Application,Technology,1464014,41930,12273564
TOPS,Marine Shipping,Industrials,330655,317050,12207660
TMPO,Electronic Components,Technology,1293739,1813320,12149568
KTTA,Biotechnology,Healthcare,118057,227720,12148916
XRTX,Biotechnology,Healthcare,78398,17290,12487973
PETZ,Packaged Foods,Consumer Defensive,69186,11340,12129877
LIPO,Biotechnology,Healthcare,22285,5860,11976115
LOV,Internet Content & Information,Communication Services,395745,1752630,12087691
TC,Internet Content & Information,Communication Services,149978,18840,12078716
CDIO,Biotechnology,Healthcare,194081,148100,11973348
ANTE,Telecom Services,Communication Services,5467,4050,12046982
GTBP,Biotechnology,Healthcare,498696,790750,11979168
TAOP,Software—Infrastructure,Technology,55431,51010,11914574
APRE,Biotechnology,Healthcare,13581,8350,12082077
ACRX,Drug Manufacturers—Specialty & Generic,Healthcare,124865,80780,11907487
OST,Electronic Components,Technology,104657,48610,11905270
APM,Biotechnology,Healthcare,331857,8140,11825862
VQS,Software—Application,Technology,1753557,1629500,11814780
ARTW,Farm & Heavy Construction Machinery,Industrials,12944,4270,11720053
CPOP,Entertainment,Communication Services,98540,74880,11717160
ERNA,Biotechnology,Healthcare,25386,7980,12121161
NRBO,Biotechnology,Healthcare,495055,966730,11645827
CMRA,Biotechnology,Healthcare,51732,246990,11598652
BHAT,Electronic Gaming & Multimedia,Communication Services,212532,108420,11477886
MDRR,REIT—Diversified,Real Estate,6979,3060,11542856
PALI,Biotechnology,Healthcare,407298,112940,11518806
HPCO,Tobacco,Consumer Defensive,202008,106980,11451180
DATS,Software—Application,Technology,340927,161560,11510922
PXMD,Biotechnology,Healthcare,359332,193570,11403210
LEDS,Semiconductors,Technology,191119,36240,11348790
CARV,Banks—Regional,Financial Services,32778,36810,11285076
NDRA,Diagnostics & Research,Healthcare,61100,85070,11072768
MSGM,Electronic Gaming & Multimedia,Communication Services,159672,39430,11308517
LUCY,Medical Instruments & Supplies,Healthcare,2392618,2733550,11123001
CING,Biotechnology,Healthcare,51698,67560,11411498
MRIN,Software—Application,Technology,102827,66170,11116401
IMRN,Biotechnology,Healthcare,373409,6050,11105172
DGLY,Internet Content & Information,Communication Services,62800,38460,11075984
FUV,Recreational Vehicles,Consumer Cyclical,91198,96430,10933993
FRLN,Biotechnology,Healthcare,121735,82010,10989131
HALL,Insurance—Property & Casualty,Financial Services,10344,13810,10910880
MNPR,Biotechnology,Healthcare,295349,79870,10881788
CNEY,Specialty Chemicals,Basic Materials,925109,271720,10826890
JUPW,Drug Manufacturers—Specialty & Generic,Healthcare,165355,321390,10795154
ATHE,Biotechnology,Healthcare,4355,2720,10890667
GIPR,REIT—Diversified,Real Estate,9386,6320,10624054
AMTI,Biotechnology,Healthcare,237932,214700,10621233
APGN,Biotechnology,Healthcare,294855,42420,10613836
SCKT,Computer Hardware,Technology,13722,10380,10607300
PRSO,Semiconductors,Technology,518755,143000,10549248
LMFA,Credit Services,Financial Services,795795,87970,10525925
VERO,Medical Devices,Healthcare,31379,16070,10521928
SQFT,REIT—Diversified,Real Estate,28206,42230,10521582
RVSN,Railroads,Industrials,67968,68600,10422232
CBUS,Biotechnology,Healthcare,51439,148670,9937422
SOFO,Software—Application,Technology,912721,106550,10413482
REBN,Restaurants,Consumer Cyclical,24214,14460,10397533
JAGX,Biotechnology,Healthcare,2759277,1087810,10318104
XCUR,Biotechnology,Healthcare,27837,44690,10291066
APVO,Biotechnology,Healthcare,51359,48180,10362176
PRPO,Diagnostics & Research,Healthcare,116550,185950,10211832
MGAM,Electronic Gaming & Multimedia,Communication Services,175418,113530,10206716
GHSI,Drug Manufacturers—Specialty & Generic,Healthcare,12575,6040,10138720
EDUC,Publishing,Communication Services,16726,13900,10118606
YOSH,Restaurants,Consumer Cyclical,53018,13860,10090612
PULM,Biotechnology,Healthcare,14668,9570,10062032
FAMI,Packaged Foods,Consumer Defensive,234347,175240,10040940
OIG,Engineering & Construction,Industrials,38861,15090,9997305
CYCN,Biotechnology,Healthcare,30767,20810,9992370
HIHO,Metal Fabrication,Industrials,19326,30390,9992275
OXBR,Insurance—Reinsurance,Financial Services,14003,10080,9979391
LTRY,Gambling,Consumer Cyclical,749583,270520,9899878
TTNP,Biotechnology,Healthcare,16067,33480,9843185
HOTH,Biotechnology,Healthcare,1890591,61780,9840288
HCTI,Health Information Services,Healthcare,44354,12870,9839124
MARPS,Oil & Gas Midstream,Energy,6813,18450,9800000
WETG,Software—Application,Technology,16584019,123490,9795004
WAFU,Education & Training Services,Consumer Defensive,228677,8440,9790376
TRVN,Biotechnology,Healthcare,2986500,230330,9759119
AYTU,Drug Manufacturers—Specialty & Generic,Healthcare,89359,75860,9721290
NMTR,Biotechnology,Healthcare,78216,39950,9687999
ADXN,Biotechnology,Healthcare,480822,87510,9683088
CLVR,Drug Manufacturers—Specialty & Generic,Healthcare,181580,231060,9720666
MEDS,Pharmaceutical Retailers,Healthcare,507108,2936862,9632258
FORD,Footwear & Accessories,Consumer Cyclical,20283,18620,9558140
PSHG,Marine Shipping,Industrials,167080,291580,9583428
TANH,Household & Personal Products,Consumer Defensive,140213,21720,9521192
AEY,Electronics & Computer Distribution,Technology,83631,32180,9510976
CNET,Advertising Agencies,Communication Services,72501,22550,9437908
OKYO,Biotechnology,Healthcare,100137,15700,9421776
AMST,Software—Application,Technology,276145,61710,9373432
BLBX,Software—Application,Technology,369678,11560,9347142
IDAI,Software—Application,Technology,1352654,424910,9307200
CJJD,Pharmaceutical Retailers,Healthcare,5340429,817680,9291672
LIXT,Biotechnology,Healthcare,18486,54350,9245801
CNSP,Biotechnology,Healthcare,3801688,130110,9239648
SIDU,Aerospace & Defense,Industrials,2225926,1898820,9220932
CUEN,Software—Application,Technology,76716,20650,9191683
HSCS,Medical Devices,Healthcare,97911,38310,9131667
ATXI,Biotechnology,Healthcare,236281,36890,9129937
ALAR,Software—Infrastructure,Technology,189601,17250,9065862
STSS,Medical Instruments & Supplies,Healthcare,995585,63670,9030991
SGLY,Integrated Freight & Logistics,Industrials,63462,31200,8858705
GWAV,Waste Management,Industrials,34288,34250,8831878
PTIX,Biotechnology,Healthcare,5445,2170,8703064
ALRN,Biotechnology,Healthcare,21773,14690,8574637
NCPL,Capital Markets,Financial Services,439260,149190,8634563
ELOX,Biotechnology,Healthcare,516986,61380,8578786
GVP,Software—Application,Technology,128388,117660,8576131
CWBR,Biotechnology,Healthcare,906160,33270,8575444
SBET,Gambling,Consumer Cyclical,26491,9710,8598386
GDC,Electronic Gaming & Multimedia,Communication Services,1949560,75850,8511399
NFTG,Electronic Gaming & Multimedia,Communication Services,200929,271140,8485324
EZFL,Software—Application,Technology,190977,4360,8425497
MIND,Scientific & Technical Instruments,Technology,192437,69960,8415244
AUUD,Software—Application,Technology,4278527,2600680,8290056
UPC,Drug Manufacturers—Specialty & Generic,Healthcare,131255,284210,8265000
MINM,Communication Equipment,Technology,1572775,92530,8261118
AUVI,"Furnishings, Fixtures & Appliances",Consumer Cyclical,469974,289800,8300715
ARDS,Biotechnology,Healthcare,3569921,384270,8117437
JVA,Packaged Foods,Consumer Defensive,23122,17850,8105641
KBNT,Software—Application,Technology,396355,42990,8099850
AEMD,Medical Devices,Healthcare,939752,200900,8034661
TCON,Biotechnology,Healthcare,246111,383580,8018537
LXEH,Education & Training Services,Consumer Defensive,952745,97750,7869373
MTEK,Electronic Components,Technology,293088,458710,7957285
MDGS,Medical Devices,Healthcare,75057,13860,7769852
ISUN,Solar,Technology,409959,803900,7922624
FRGT,Software—Application,Technology,894044,340110,7877405
BTOG,Packaged Foods,Consumer Defensive,45107,114880,7909374
CRKN,Specialty Chemicals,Basic Materials,10163557,1675840,7816465
AVGR,Medical Instruments & Supplies,Healthcare,254865,70960,7795024
SNTG,Credit Services,Financial Services,1294765,14800,7770736
RELI,Insurance Brokers,Financial Services,95481,31930,7763798
AHG,Medical Distribution,Healthcare,38839,49440,7755428
JCSE,Specialty Industrial Machinery,Industrials,192213,18550,7661702
NURO,Medical Devices,Healthcare,102909,233730,7658456
INPX,Software—Application,Technology,6255252,2709060,7495205
SVRE,Scientific & Technical Instruments,Technology,1001618,37000,7719020
MOB,Communication Equipment,Technology,77927,38940,7455170
VRAX,Biotechnology,Healthcare,625460,145380,7317174
NEXI,Biotechnology,Healthcare,294026,505890,7312411
NUZE,Packaged Foods,Consumer Defensive,3603,2100,7307770
CYCC,Biotechnology,Healthcare,58442,87960,7299068
IMTE,Electronic Components,Technology,191414,269750,7296587
NXTP,Software—Infrastructure,Technology,137786,169160,7246666
JWEL,Internet Retail,Consumer Cyclical,1972598,79260,7244909
GCTK,Medical Instruments & Supplies,Healthcare,3019718,81230,7168114
ENVB,Biotechnology,Healthcare,3676295,59720,6962204
BLPH,Biotechnology,Healthcare,549573,307100,7025400
BKYI,Security & Protection Services,Industrials,15191,8120,7001848
KTRA,Biotechnology,Healthcare,181149,898420,6988703
ICU,Biotechnology,Healthcare,670088,394100,6992231
JZXN,Auto & Truck Dealerships,Consumer Cyclical,2294357,995180,6913808
SISI,Farm Products,Consumer Defensive,74134,155190,6857947
NXL,Medical Devices,Healthcare,24021,13360,6849366
WISA,Semiconductors,Technology,2061459,389940,6821649
BPTS,Biotechnology,Healthcare,12836,2450,6805230
RIBT,Packaged Foods,Consumer Defensive,44719,26930,6769583
BON,Packaged Foods,Consumer Defensive,311575,92310,6753482
SLNH,Information Technology Services,Technology,506116,647230,6721785
BNTC,Biotechnology,Healthcare,3579114,20072060,6712689
SWVL,Software—Application,Technology,46091,19440,6702200
TNON,Medical Devices,Healthcare,538542,936960,6681754
TENX,Biotechnology,Healthcare,824708,493000,6642107
SNPX,Biotechnology,Healthcare,43085,16390,6632715
CETX,Software—Infrastructure,Technology,27052,15590,6552966
TBLT,Tools & Accessories,Industrials,842762,3775700,6542040
DFFN,Biotechnology,Healthcare,7591,9360,6528064
LCFY,Internet Content & Information,Communication Services,68478,407760,6517437
FEMY,Medical Instruments & Supplies,Healthcare,624603,3556330,6492413
INBS,Medical Devices,Healthcare,121580,34120,6373644
WINT,Biotechnology,Healthcare,982434,147570,6434900
BIOL,Medical Devices,Healthcare,7566400,17891400,6402525
FWBI,Biotechnology,Healthcare,1680714,250540,6397680
CELZ,Biotechnology,Healthcare,228219,45960,6362442
SILO,Biotechnology,Healthcare,145808,29010,6349188
RETO,Building Materials,Basic Materials,96166,106700,6346948
BIMI,Pharmaceutical Retailers,Healthcare,188818,95390,6269797
ASNS,Communication Equipment,Technology,264723,15330,5897335
HILS,Biotechnology,Healthcare,690850,153350,6204402
BTB,Restaurants,Consumer Cyclical,233613,761150,6364110
PBLA,Biotechnology,Healthcare,252774,450570,6194984
ADIL,Biotechnology,Healthcare,198454,96380,6192005
ADMP,Drug Manufacturers—Specialty & Generic,Healthcare,123253,410510,6283806
JFBR,Internet Retail,Consumer Cyclical,1177157,101900,6158006
CEAD,Farm & Heavy Construction Machinery,Industrials,25968,19480,6020126
ONFO,Internet Content & Information,Communication Services,1378959,56470,6004485
PIK,Internet Retail,Consumer Cyclical,1728531,9914840,5973723
WAVD,Information Technology Services,Technology,61245,102480,5970538
BXRX,Biotechnology,Healthcare,2949662,12161030,5942681
SECO,Internet Retail,Consumer Cyclical,1291008,117870,5931286
LEXX,Biotechnology,Healthcare,159011,68740,6068737
PAVS,Packaged Foods,Consumer Defensive,9403,4610,20311430
ATNF,Biotechnology,Healthcare,948298,52380,5902525
QNRX,Biotechnology,Healthcare,252916,540790,5828527
ACON,Health Information Services,Healthcare,2626947,87600,5796382
WHLR,REIT—Retail,Real Estate,61191,11230,5762523
SNGX,Biotechnology,Healthcare,938683,136830,5762253
ASTI,Solar,Technology,1788049,1489900,5831824
NAOV,Medical Devices,Healthcare,8985,1780,5721573
SQL,Diagnostics & Research,Healthcare,702588,120250,5693424
REVB,Biotechnology,Healthcare,697075,166830,5685928
